CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-7950.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;3158.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02;Insumos Adquiridos de Terceiros;-126346.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02;Insumos Adquiridos de Terceiros;-99404.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-45565.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-45478.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-81775.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-54877.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.02.04;Outros;994.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.02.04;Outros;951.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.03;Valor Adicionado Bruto;267326.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.03;Valor Adicionado Bruto;322771.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.04;Retenções;-38327.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.04;Retenções;-37682.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.04.01;Depreciação, Amortização e Exaustão;-38327.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.04.01;Depreciação, Amortização e Exaustão;-37682.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.04.02;Outras;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.04.02;Outras;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.05;Valor Adicionado Líquido Produzido;228999.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.05;Valor Adicionado Líquido Produzido;285089.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.06;Vlr Adicionado Recebido em Transferência;40704.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06;Vlr Adicionado Recebido em Transferência;53422.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.06.01;Resultado de Equivalência Patrimonial;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06.01;Resultado de Equivalência Patrimonial;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.06.02;Receitas Financeiras;45805.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06.02;Receitas Financeiras;53422.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.06.03;Outros;-5101.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.06.03;Outros;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.07;Valor Adicionado Total a Distribuir;269703.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.07;Valor Adicionado Total a Distribuir;338511.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08;Distribuição do Valor Adicionado;269703.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08;Distribuição do Valor Adicionado;338511.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01;Pessoal;96281.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01;Pessoal;97361.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.01;Remuneração Direta;52666.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.01;Remuneração Direta;50489.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.02;Benefícios;39155.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.02;Benefícios;40688.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.03;F.G.T.S.;4460.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.03;F.G.T.S.;6184.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.01.04;Outros;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.01.04;Outros;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02;Impostos, Taxas e Contribuições;81335.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02;Impostos, Taxas e Contribuições;84544.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02.01;Federais;80835.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02.01;Federais;84065.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02.02;Estaduais;500.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02.02;Estaduais;479.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.02.03;Municipais;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.02.03;Municipais;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03;Remuneração de Capitais de Terceiros;650.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03;Remuneração de Capitais de Terceiros;4299.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.01;Juros;1934.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.01;Juros;4252.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.02;Aluguéis;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.02;Aluguéis;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.03;Outras;-1284.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.03;Outras;47.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.03.01;Variação cambial liquida;-1736.0000000000;N
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.03.01;Variação cambial liquida;47.0000000000;N
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.03.03.02;Outras;452.0000000000;N
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.03.03.02;Outras;0.0000000000;N
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.04;Remuneração de Capitais Próprios;91437.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.04;Remuneração de Capitais Próprios;152307.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.04.02;Dividendos;21717.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.04.02;Dividendos;36173.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.04.03;Lucros Retidos / Prejuízo do Período;69720.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.04.03;Lucros Retidos / Prejuízo do Período;116134.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;7.08.05;Outros;0.0000000000;S
06.981.381/0001-13;2024-03-31;3;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;7.08.05;Outros;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01;Receitas;551013.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01;Receitas;457945.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01.01;Vendas de Mercadorias, Produtos e Serviços;930448.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01.01;Vendas de Mercadorias, Produtos e Serviços;795779.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01.02;Outras Receitas;-377342.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01.02;Outras Receitas;-337834.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01.02.01;Ganho com venda de fazenda;346065.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01.02.01;Ganho com venda de fazenda;248375.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01.02.02;Movimentação de valor justo de ativos biológicos e produtos agrícolas;78238.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01.02.02;Movimentação de valor justo de ativos biológicos e produtos agrícolas;40499.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01.02.03;Provisão do valor recuperável de produtos agrícolas, líquida;-47708.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01.02.03;Provisão do valor recuperável de produtos agrícolas, líquida;-1091.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01.02.04;Outras receitas e despesas;-11049.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01.02.04;Outras receitas e despesas;-5427.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01.02.05;Custo das Vendas;-742888.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01.02.05;Custo das Vendas;-620190.0000000000;N
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-2093.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2022-07-01;2023-06-30;7.02;Insumos Adquiridos de Terceiros;-53952.0000000000;S
07.628.528/0001-59;2024-06-30;2;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2023-07-01;2024-06-30;7.02;Insumos Adquiridos de Terceiros;-72826.0000000000;S
